Name,Album,Artist,URL,Language
Pehli Dafa,Pehli Dafa,Atif Aslam,https://open.spotify.com/track/4Tkb7zsDmsawB7S5TpKQV1,hindi
"Darasal (From ""Raabta"")","Darasal (From ""Raabta"")",Atif Aslam,https://open.spotify.com/track/3phw912iJRhtMfsdJ1k3Sr,hindi
Asal Mein,Asal Mein,Darshan Raval,https://open.spotify.com/track/0rMeOAvbQZ2RTG4B6L1M4p,hindi
"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak Kohli,https://open.spotify.com/track/57jOEZtoLQK4zF2x55bdkp,hindi
Chaand Baaliyan,Chaand Baaliyan,Aditya A,https://open.spotify.com/track/0snQrp1VaY5Pj1YIHRJpRJ,hindi
Main Rang Sharbaton Ka (Lofi),Main Rang Sharbaton Ka (Lofi),Jaz Scape,https://open.spotify.com/track/7ppvQNHDdonIbU8uD7oKcP,hindi
Agar Tum Saath Ho - LO-FI,The Chromatic LO-FI,Deep Ocean,https://open.spotify.com/track/35nFlkFSGZLaIfofVsd03m,hindi
Tose Naina,Mickey Virus,Hanif Shaikh,https://open.spotify.com/track/2dPUug9YiNL4ypu8UF8SnD,hindi
Shayad - Lofi Flip,Shayad (Lofi Flip),VIBIE,https://open.spotify.com/track/0s8Ht3XaHDQuDjLnK3xVMW,hindi
"Salamat (From ""Sarbjit"")",Mesmeric Voice - Tulsi Kumar,Tulsi Kumar,https://open.spotify.com/track/1eZ6RvBgRczQB8GbxCM0oQ,hindi
"Ghalat Fehmi - From ""Superstar""","Ghalat Fehmi (From ""Superstar"")",Asim Azhar,https://open.spotify.com/track/5mnvugwfFYnJm9zuyGkgqF,hindi
,,Various Artists,https://open.spotify.com/track/1We89SAonMk70QBbfXERxa,hindi
Tera Hone Laga Hoon - LoFi,Tera Hone Laga Hoon (LoFi),Kritiman Mishra,https://open.spotify.com/track/2pPg1MCy1jmXdE2nRmIVAI,hindi
Get You The Moon X Agar Tum Saath Ho,Get You The Moon X Agar Tum Saath Ho,Pranish VP,https://open.spotify.com/track/5qhWIOZ6HztbHnsWNnkJTf,hindi
Tera Hone Laga Hoon,Ajab Prem Ki Ghazab Kahani (Original Motion Picture Soundtrack),Pritam,https://open.spotify.com/track/0dLbrlAVPPjpPqnYfmJsWk,hindi
Duniya (Luka Chuppi) Lofi Mix,Duniya (Luka Chuppi) Lofi Mix,DJ Gaurav,https://open.spotify.com/track/5iM70xIsRPT9T9BdR5hLyl,hindi
Nai Lagda (Lofi),Nai Lagda (Lofi),Dr LoFi,https://open.spotify.com/track/3E8xOj6haZj4cUier5dmV4,hindi
Jhoom - R&B Mix,Jhoom,Ali Zafar,https://open.spotify.com/track/6zAvNLJkdyRApUHnlJjKfO,hindi
Ilahi (Slowed+Reverb) - Lo-Fi Version,Ilahi (Slowed+Reverb) [Lo-Fi Version],The Lofi King,https://open.spotify.com/track/0EYmC6US0WZOoy0H3mR74i,hindi
Aankhon Se Batana,Aankhon Se Batana,Dikshant,https://open.spotify.com/track/1ZiReD9pPTttQWwSoYqdyH,hindi
Bandeya Rey Bandeya,Simmba,Various Artists,https://open.spotify.com/track/69EBg5Kl8SwvDfxFQ1aPNY,hindi
Milne Hai Mujhse Aayi (Lo-Fi),Milne Hai Mujhse Aayi (Lo-Fi),Amit Panchal,https://open.spotify.com/track/5R2GUJeGxGE2v9UeiAWb7K,hindi
"Iktara (From ""Wake Up Sid"")",I Love You...Forever,Various Artists,https://open.spotify.com/track/0bmp0lE3ArELHqda9PBMVG,hindi
"Rangisari (From ""Jugjugg Jeeyo"")","Rangisari (From ""Jugjugg Jeeyo"")",Kanishk Seth,https://open.spotify.com/track/0DXfJ2iKRDEG7rPgssWFea,hindi
Mere Bina,Crook (Original Motion Picture Soundtrack),Pritam,https://open.spotify.com/track/4rSmmC6OYmjVOYxr8ruVWN,hindi
Aziyat 2.0 - Reprise Version,Aziyat 2.0 (Reprise Version),Pratsofficial,https://open.spotify.com/track/3fwyItGexa88kR8j76dIqv,hindi
Tu Jaane Na,Ajab Prem Ki Ghazab Kahani (Original Motion Picture Soundtrack),Pritam,https://open.spotify.com/track/4iFPsNzNV7V9KJgcOX7TEO,hindi
"Hum Nashe Mein Toh Nahin (From ""Bhool Bhulaiyaa 2"")","Hum Nashe Mein Toh Nahin (From ""Bhool Bhulaiyaa 2"")",Pritam,https://open.spotify.com/track/6XZWokIxs4leaSmXmU8b26,hindi
Hasi - Male Version,Hamari Adhuri Kahani (Original Motion Picture Soundtrack),Jeet Gannguli,https://open.spotify.com/track/32765xcLM1fd6wQIpkN9A0,hindi
I Like Me X Waalian X Kabhi Kabhi,I Like Me X Waalian X Kabhi Kabhi,Sanjay S Yadav,https://open.spotify.com/track/3XMw6S7gHyRM5h6A0rhW03,hindi
Kabira,Yeh Jawaani Hai Deewani,Pritam,https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c,hindi
Kabira - Slowed + Reverb,Slowed & Reverb,unofficial,https://open.spotify.com/track/45WFgCmW87Fxa7ctC8S5im,hindi
,,Various Artists,https://open.spotify.com/track/53S98SFeRSxjd7F7eUnfAJ,hindi
Pee Loon Lofi Mix,Pee Loon Lofi Mix,Pritam,https://open.spotify.com/track/5EIFtcs5653Xjgs1gAAB7a,hindi
Pee Loon,Once Upon A Time In Mumbaai,Pritam,https://open.spotify.com/track/52itZ0w0CydihB2JCZEIft,hindi
Phir Kabhi,M.S.Dhoni - The Untold Story,Amaal Mallik,https://open.spotify.com/track/4jk4CaqBMBbMZhf3PuR1ai,hindi
Mehrama,Love Aaj Kal (Original Motion Picture Soundtrack),Pritam,https://open.spotify.com/track/6cUOiOY5qh2FpIQWIYAd2h,hindi
Pal Behta Jaaye,Pal Behta Jaaye,Vismay Patel,https://open.spotify.com/track/0fIbPMXnTdyuW2UirA9mWQ,hindi
Mera Mann Kehne Laga,Nautanki Saala !,Various Artists,https://open.spotify.com/track/1niVgR76UPobOED5cXfADq,hindi
"Kahani (From ""Laal Singh Chaddha"")","Kahani (From ""Laal Singh Chaddha"")",Pritam,https://open.spotify.com/track/7Lcp4QlpR3RDngYejm4fmS,hindi
Dil Kya Kare,Salaam-E-Ishq,Shankar-Ehsaan-Loy,https://open.spotify.com/track/648GXyKI62FhbeBq0levWr,hindi
Waqt Ki Baatein,Waqt Ki Baatein,Dream Note,https://open.spotify.com/track/0cJTjTH3XVTTJh8F4Uq1db,hindi
Woh Raat,Woh Raat,Shivoryx,https://open.spotify.com/track/52lObaMpTZyYt2aACIkBmC,hindi
Dooriyan,Love Aaj Kal (Original Motion Picture Soundtrack),Pritam,https://open.spotify.com/track/5F79ZdjOwGOhUKRHx94sr1,hindi
Thoda Love,Thoda Love,Swattrex,https://open.spotify.com/track/0lj4lRz7YYrN8vtNkxnrx7,hindi
Log Kehte Hain Pagal,Log Kehte Hain Pagal,Rahul Jai,https://open.spotify.com/track/691Y2EVgPgwMTD1Xk1myif,hindi
Kyun Main Jaagoon,Patiala House,Shankar-Ehsaan-Loy,https://open.spotify.com/track/6wsMVa2M6Ktea2UbnVoMvO,hindi
Chup Chup Ke,Rush,Pritam,https://open.spotify.com/track/5Sif2EoFy6jvZ31s0wsB6Y,hindi
tere bina,tere bina,Zaeden,https://open.spotify.com/track/6N5WkgPIDoTdbCXyyIIKAv,hindi
Tum Mile,Tum Mile (Original Motion Picture Soundtrack),Pritam,https://open.spotify.com/track/1EjxJHY9A6LMOlvyZdwDly,hindi
Kabhi Kabhi Aditi,Jaane Tu... Ya Jaane Na,A.R. Rahman,https://open.spotify.com/track/3APdIdF8H0jsxSuGOqXedS,hindi
,,Various Artists,https://open.spotify.com/track/6zyozkRLgDlqZIUJzCwkgP,hindi
Humko Pyaar Hua,Humko Pyaar Hua,Nainsy,https://open.spotify.com/track/3ldE3UJxTkQ84hoqecgh8I,hindi
Bahara,I Hate Luv Storys (Original Motion Picture Soundtrack),Vishal-Shekhar,https://open.spotify.com/track/1gwO79MdYdumgIjxq8eCxB,hindi
Rishte Naate,De Dana Dan (Original Motion Picture Soundtrack),Pritam,https://open.spotify.com/track/5fKzdTKPV9vT4WEjEdxXrt,hindi
O Re Piya,Aaja Nachle,Salim–Sulaiman,https://open.spotify.com/track/7cWnks0lsRtpAi87COOiXK,hindi
Alag Aasmaan,Alag Aasmaan,Anuv Jain,https://open.spotify.com/track/74kCarkFBzXYXNkkYJIsG0,hindi
Baarishein,Baarishein,Anuv Jain,https://open.spotify.com/track/5iCY0TXNImK4hyKfcplQsg,hindi
Jiyein Kyun,Dum Maaro Dum,Pritam,https://open.spotify.com/track/0up9rhm9qt2LW7cnoDFCMk,hindi
Maahi Ve,Highway,A.R. Rahman,https://open.spotify.com/track/1sbW5E7w8tnqpYk0Frx8QG,hindi
Woh Din,Chhichhore,Pritam,https://open.spotify.com/track/5qtEWwRUX3GKgpWwDQf9SA,hindi
Woh Lamhe Woh Baatein - LoFi,LoFi Songs,Various Artists,https://open.spotify.com/track/5nm8oiPHEZTdFjFPiZakje,hindi
Khairiyat,Chhichhore,Pritam,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,hindi
Moh Moh Ke Dhaage (Male),Dum Laga Ke Haisha,Anu Malik,https://open.spotify.com/track/189DQylImZ1hGZaIpAQUzx,hindi
,,Various Artists,https://open.spotify.com/track/6nZiYSBwPQ7fYnVWkkkj4g,hindi
,,Various Artists,https://open.spotify.com/track/0LRcXYhaWLqbs1wvSV0o9u,hindi
Rang Jo Lagyo,Ramaiya Vastavaiya (Original Motion Picture Soundtrack),Sachin-Jigar,https://open.spotify.com/track/6q4GmJDbiZ7viOqLHP76cs,hindi
Falak Tak,Tashan,Vishal-Shekhar,https://open.spotify.com/track/0IudGhdeJZwJ0Ps6ndtQDt,hindi
Bheegi Si Bhaagi Si,Raajneeti (Original Motion Picture Soundtrack),Pritam,https://open.spotify.com/track/665b3Nss3OQmhTUdB5hBXw,hindi
Tu Hi Mera,Jannat 2 (Original Motion Picture Soundtrack),Pritam,https://open.spotify.com/track/1CVqr5LImdmJ1Upt4z08Pm,hindi
Pehli Nazar Mein,Race (Original Motion Picture Soundtrack),Pritam,https://open.spotify.com/track/17opN752ZQpNuoptelsNQ1,hindi
Main Rang Sharbaton Ka,Phata Poster Nikhla Hero (Original Motion Picture Soundtrack),Pritam,https://open.spotify.com/track/1yYM7dY6wSJFp5qmxPRLu1,hindi
Teri Ore,Singh Is Kinng (Original Motion Picture Soundtrack),Pritam,https://open.spotify.com/track/5aU0fpmu2sdYJVOHVHCz5s,hindi
Tera Fitoor,Genius (Original Motion Picture Soundtrack),Himesh Reshammiya,https://open.spotify.com/track/1YMLgvsQdE27r30q0fsLeV,hindi
Main Rang Sharbaton Ka - Reprise,Phata Poster Nikhla Hero (Original Motion Picture Soundtrack),Pritam,https://open.spotify.com/track/2sryZMs4aLRCLbXiOl69lP,hindi
Jeene Laga Hoon,Ramaiya Vastavaiya (Original Motion Picture Soundtrack),Sachin-Jigar,https://open.spotify.com/track/3t3wsY5IdLVzB9WidegJSU,hindi
Mann Mera,Table No. 21 (Original Motion Picture Soundtrack),Gajendra Verma,https://open.spotify.com/track/3yV2c3cYhkAwSsxAq6nRiv,hindi
Ek Raat,Ek Raat,Vilen,https://open.spotify.com/track/7Lvxcrbzuz1mNCPkFakS9K,hindi
Tujh Mein Rab Dikhta Hai,Rab Ne Bana Di Jodi,Salim–Sulaiman,https://open.spotify.com/track/2LcXJP95e4HKydTZ2mYfrx,hindi
Ambarsariya,Fukrey,Ram Sampath,https://open.spotify.com/track/4qRcjFkFqSpLBzcbLDt7HL,hindi
Sawaar Loon,Lootera,Amit Trivedi,https://open.spotify.com/track/29YePgOxuPLfU7uZKxKf6w,hindi
Choo Lo,Aalas Ka Pedh,The Local Train,https://open.spotify.com/track/2qgXrzJsry4KgYoJCpuaul,hindi
Sooraj Ki Baahon Mein,Zindagi Na Milegi Dobara,Shankar-Ehsaan-Loy,https://open.spotify.com/track/723xQva0yBF7M6K3nDAG8R,hindi
Labon Ko,Bhool Bhulaiyaa,Pritam,https://open.spotify.com/track/5WncH5iZ5GFlnXm7jKEXVP,hindi
,,Various Artists,https://open.spotify.com/track/4JQxGJ8jsKW8pOUVoAgOZr,hindi
Isq Risk,Mere Brother Ki Dulhan,Sohail Sen,https://open.spotify.com/track/0rxEPf4Y6uBmV3hkrV340a,hindi
Jashn-E-Bahaaraa,Jodhaa Akbar (Original Motion Picture Soundtrack),A.R. Rahman,https://open.spotify.com/track/1O5mTSQa0sCce9ghhDqIZl,hindi
Tainu Leke,Salaam-E-Ishq,Shankar-Ehsaan-Loy,https://open.spotify.com/track/34wsgkPMRk3xIfHdwtezbf,hindi
Ik Junoon (Paint It Red),Zindagi Na Milegi Dobara,Shankar-Ehsaan-Loy,https://open.spotify.com/track/7e6qTHVfRdaYsio90s1fHC,hindi
,,Various Artists,https://open.spotify.com/track/4LrjR9CybCndODDaGDUvJl,hindi
Maula Mere Maula,Anwar,Various Artists,https://open.spotify.com/track/4CGBTtlrjZj7ydpV52cgB4,hindi
Darmiyaan,Jodi Breakers,Salim–Sulaiman,https://open.spotify.com/track/163jamCc6vC1HQKpbu2jxC,hindi
Ajab Si,Om Shanti Om,Vishal-Shekhar,https://open.spotify.com/track/5FXMRdJjKq1BIX4e8Eg9mK,hindi
Main Agar Kahoon,Om Shanti Om,Vishal-Shekhar,https://open.spotify.com/track/0iXLwnLmLwn9y54JtBTNxY,hindi
Tere Bina,Guru (Original Motion Picture Soundtrack),A.R. Rahman,https://open.spotify.com/track/4FeczSomVWVyU4FW7xDeAI,hindi
"Ghodey Pe Sawaar (From ""Qala"")","Ghodey Pe Sawaar (From ""Qala"")",Amit Trivedi,https://open.spotify.com/track/1a8w8nlIyIhE2W1HIayKnl,hindi
Khuda Jaane,Bachna Ae Haseeno,Vishal-Shekhar,https://open.spotify.com/track/0gPgdRfB4jdGrlyXS0Vx78,hindi
Ek Ladki Ko Dekha Toh Aisa Laga - Title Track,Ek Ladki Ko Dekha Toh Aisa Laga,Rochak Kohli,https://open.spotify.com/track/3IOgP2PSCTdoAID7VmMGEh,hindi
Kun Faya Kun,Rockstar,A.R. Rahman,https://open.spotify.com/track/7F8RNvTQlvbeBLeenycvN6,hindi
Saiyyan,Jhoomo Re,Kailasa,https://open.spotify.com/track/2vR23BjIzpLMtzsyKrM6Mb,hindi
Ye Ishq Hai,Jab We Met,Pritam,https://open.spotify.com/track/4BiPsAV070dg3eLSVf727A,hindi
Tere Naina,My Name Is Khan (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy,https://open.spotify.com/track/3hoXhwP0ub9LdSJV4olDIc,hindi
O Paalanhaare,Lagaan (Original Motion Picture Soundtrack),A.R. Rahman,https://open.spotify.com/track/5wPr9KuSfGBwGCi6NgJoVv,hindi
Aashiyan,Barfi! (Original Motion Picture Soundtrack),Pritam,https://open.spotify.com/track/7ttlemwytO21npSmLKqTBg,hindi
Manja,Kai Po Che (Original Motion Picture Soundtrack),Amit Trivedi,https://open.spotify.com/track/6o1o5SVSqVPLKAnZxRQz4x,hindi
"Tum Tak (From ""Raanjhanaa"")",Raanjhanaa (Original Motion Picture Soundtrack),A.R. Rahman,https://open.spotify.com/track/1wnozUBSe7OMpmZiTPJC5j,hindi
Chaar Kadam,Pk,Ajay-Atul,https://open.spotify.com/track/0bYDMpQ94LnF38FiOlc8K9,hindi
,,Various Artists,https://open.spotify.com/track/5QtQFSdyZEl0w4iDxAyv76,hindi
,,Various Artists,https://open.spotify.com/track/2XfmRXh6SsEk22Hz8zahl3,hindi
Subhanallah,Yeh Jawaani Hai Deewani,Pritam,https://open.spotify.com/track/0GQngE2rOYvlKwEQjTAsP8,hindi
Prem Ki Naiyya,Ajab Prem Ki Ghazab Kahani (Original Motion Picture Soundtrack),Pritam,https://open.spotify.com/track/2JDsi7S0UmtGoyVPTda0ao,hindi
Kya Karoon?,Wake Up Sid (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy,https://open.spotify.com/track/4Yp8zw7b35bheMVTp39o5O,hindi
Hoor,Hindi Medium,Various Artists,https://open.spotify.com/track/0lrhextNGRUAfh2bOUQQR7,hindi
Humnava Mere,Humnava Mere,Jubin Nautiyal,https://open.spotify.com/track/0loZn1c5heXie7OAtvK6nH,hindi
Rang Lageya,Rang Lageya,Mohit Chauhan,https://open.spotify.com/track/7mSzDKajY2wUtstQSLdzMK,hindi
Awaargi,Awaargi,Aditya A,https://open.spotify.com/track/2YevgojIN3UouxDM5JjzE0,hindi
Kashmir Main Tu Kanyakumari,Chennai Express,Vishal-Shekhar,https://open.spotify.com/track/5orNEFkFG4RP24goF02AuD,hindi
"Kaise Ab Kahein - From ""Gutar Gu""","Kaise Ab Kahein (From ""Gutar Gu"")",Gaurav Chatterji,https://open.spotify.com/track/3eSm4iAkLsn3BeggfiQOH9,hindi
Iraaday,Iraaday,Rovalio,https://open.spotify.com/track/6qrifdo7QINdPQr80IelGi,hindi
Kasoor,Kasoor,Prateek Kuhad,https://open.spotify.com/track/08kTa3SL9sV6Iy8KLKtGql,hindi
Ajj Din Chadheya,Love Aaj Kal (Original Motion Picture Soundtrack),Pritam,https://open.spotify.com/track/4NmWv6PEGEAmorN5UN9fRo,hindi
Kinna Sona,Bhaag Johnny,Various Artists,https://open.spotify.com/track/2gXZp1zDDA5bnPsLwrSMRj,hindi
"Raanjhanaa (From ""Raanjhanaa"")",Raanjhanaa (Original Motion Picture Soundtrack),A.R. Rahman,https://open.spotify.com/track/5OMUXgfXsSukZ0zxelpC3b,hindi
Nadaan Parinde,Rockstar,A.R. Rahman,https://open.spotify.com/track/6Z394Nd4gW6Ts9hmu3NUjx,hindi
Phir Se Ud Chala,Rockstar,A.R. Rahman,https://open.spotify.com/track/1kcV2LJxt5v0s2cEGtEJ5i,hindi
Saude Bazi,Aakrosh,Pritam,https://open.spotify.com/track/4SGytwdo11Y5WYtnc29XTI,hindi
Kaun Mera,Special 26,M. M. Kreem,https://open.spotify.com/track/4137w3YEeQSgz52qxyjxHR,hindi
Kya Mujhe Pyar Hai,Woh Lamhe,Pritam,https://open.spotify.com/track/3HFjh7QljnUCBLsoTwMuTj,hindi
Such Keh Raha Hai,Rehnaa Hai Terre Dil Mein,Various Artists,https://open.spotify.com/track/0ypgFw67lNEpoKFUxUV0tG,hindi
